id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size
0,6.8,-0.243582,0.953068,1.02989,-0.261812,0.00215173,0.0132263,0.0215769,-0.154316,0.313044,0.00779617,0.324571,5,0.15,1,6.8,-1.10437,1.46657,1.02781,-0.199169,-0.0807017,-0.00571012,0.467896,0.329554,-0.00244379,0.00800215,0.79942,5,0.15,2,6.8,0.591104,0.8,0.85036,-0.340019,-0.106335,-0.274712,0.262737,-0.979245,0.0424087,0.00992685,2.57454,5,0.15,3,6.8,0.226276,0.0361335,1.11402,-0.122117,-0.476481,0.011149,0.326522,0.900952,-0.0212193,0.00656436,3.59137,5,0.15,4,6.8,0.476199,-0.397719,0.996287,0.315263,-0.424161,-0.0744924,0.218764,0.097543,-0.373483,0.00691112,2.56794,5,0.15,5,6.8,-0.427462,1.15907,0.627304,0.020624,-0.143772,-0.281742,0.578552,-0.0813603,-0.0318587,0.00885791,2.25287,5,0.15,6,6.8,-0.829785,1.10588,0.877128,0.13448,-0.031811,0.0444561,0.503808,0.316858,0.199705,0.013016,1.03897,5,0.15,7,6.8,-0.092428,1.1,1.633,0.772955,-0.122419,0.261375,0.455633,-0.927567,-0.559926,0.0112567,1.37535,5,0.15,8,6.8,-0.561471,1.10014,1.88184,0.443785,-0.000154972,0.0378489,0.516951,0.00691414,-0.398219,0.00841573,3.57902,5,0.15,9,6.8,-1.41519,1.2544,0.997706,0.41686,-0.178972,-0.0132307,0.195742,-0.790358,-0.0163913,0.00618556,0.750746,5,0.15,10,6.8,0.223848,-1.70397,1,0.214544,0.925729,0,-0.310048,-0.311732,0,0.00863276,0.481906,5,0.15,11,6.8,0.821571,-0.0249738,0.998497,0.266358,0.24473,-0.00300407,-0.523359,-0.475337,0.0050962,0.00842458,0.381238,5,0.15,12,6.8,0.2,-0.563449,0.999142,1.11759e-06,-0.00754297,-0.0349447,1.49012e-05,-0.303954,-0.123888,0.00677841,3.68896,5,0.15,13,6.8,0.368348,-0.808297,1.23204,0.148533,0.249335,0.279021,-0.219434,-0.0321269,0.460804,0.00767455,0.426799,5,0.15,14,6.8,1.33506,-0.676161,1,-0.149289,0.671802,0,0.969231,-0.57447,0,0.00889177,3.4913,5,0.15,15,6.8,0.621748,-1.60378,1,-0.200593,0.0181347,0,0.338733,-0.165164,0,0.00846781,0.756297,5,0.15
0,6.9,-0.269573,0.952833,1.03284,-0.257071,-0.00396492,0.0460599,0.0773128,0.0185855,0.326589,0.00779617,0.324571,5,0.15,1,6.9,-1.12227,1.46017,1.02723,-0.161963,-0.0478139,-0.00577457,0.28196,0.305392,0.000610948,0.00800215,0.79942,5,0.15,2,6.9,0.558369,0.783461,0.823108,-0.314936,-0.232024,-0.270002,0.247464,-1.4368,0.0609867,0.00992685,2.57454,5,0.15,3,6.9,0.215683,-0.00665083,1.1149,-0.0899813,-0.376846,0.00562686,0.311825,1.0442,-0.0814572,0.00656436,3.59137,5,0.15,4,6.9,0.509005,-0.440292,0.986941,0.341802,-0.432491,-0.112247,0.275677,-0.214448,-0.36256,0.00691112,2.56794,5,0.15,5,6.9,-0.422291,1.1447,0.599441,0.0841453,-0.13988,-0.27124,0.660047,0.138752,0.225097,0.00885791,2.25287,5,0.15,6,6.9,-0.813816,1.104,0.882168,0.184385,-0.00851955,0.0527467,0.473447,0.158764,-0.016246,0.013016,1.03897,5,0.15,7,6.9,-0.0126618,1.08387,1.65648,0.822831,-0.192983,0.20968,0.48498,-0.497982,-0.476524,0.0112567,1.37535,5,0.15,8,6.9,-0.513947,1.10016,1.8836,0.510541,0.000596792,-0.00288319,0.74932,0.00689924,-0.403158,0.00841573,3.57902,5,0.15,9,6.9,-1.37422,1.23323,0.996265,0.387613,-0.23787,-0.0158709,-0.695564,-0.399195,-0.0330694,0.00618556,0.750746,5,0.15,10,6.9,0.244211,-1.6131,1,0.196602,0.889881,0,-0.0768937,-0.423871,0,0.00863276,0.481906,5,0.15,11,6.9,0.845374,-0.00242988,0.998227,0.20804,0.210014,-0.00237161,-0.623964,-0.242905,0.00723824,0.00842458,0.381238,5,0.15,12,6.9,0.200031,-0.564679,0.995071,0.000883057,-0.00804812,-0.0460082,0.0156676,0.237539,-0.0948571,0.00677841,3.68896,5,0.15,13,6.9,0.382414,-0.784567,1.26193,0.13541,0.216291,0.315489,-0.0619721,-0.57159,0.263162,0.00767455,0.426799,5,0.15,14,6.9,1.32341,-0.611368,1,-0.0976691,0.627876,6.51926e-06,0.138901,-0.343952,0.000111759,0.00889177,3.4913,5,0.15,15,6.9,0.603304,-1.60277,0.999739,-0.169012,0.00307932,-0.00740858,0.295553,-0.111461,-0.131708,0.00846781,0.756297,5,0.15
0,7,-0.294775,0.952722,1.03899,-0.245722,0.00337958,0.075686,0.151932,0.116736,0.254333,0.0072784,0.452425,5,0.15,1,7,-1.13731,1.45673,1.02666,-0.141364,-0.0229686,-0.0056684,0.138342,0.180721,0.0012517,0.00819798,0.461621,5,0.15,2,7,0.528144,0.752983,0.796505,-0.289102,-0.376582,-0.260994,0.274926,-1.38101,0.1252,0.00970982,2.03547,5,0.15,3,7,0.20819,-0.0391914,1.11501,-0.0605039,-0.275568,-0.00376403,0.274561,0.949616,-0.100195,0.00676388,3.48667,5,0.15,4,7,0.544416,-0.48479,0.974048,0.364301,-0.45822,-0.143825,0.149637,-0.2615,-0.25624,0.00654519,0.37011,5,0.15,5,7,-0.410658,1.13163,0.57375,0.147105,-0.119671,-0.239865,0.575691,0.249326,0.387788,0.00899127,3.94304,5,0.15,6,7,-0.793201,1.10375,0.887126,0.225633,0.00173748,0.044407,0.337005,0.0545382,-0.136167,0.012395,3.89382,5,0.15,7,7,0.0717125,1.06269,1.67519,0.86028,-0.224811,0.165612,0.224208,-0.15223,-0.406981,0.0117814,1.00074,5,0.15,8,7,-0.459228,1.10025,1.88137,0.581718,0.00103414,-0.0404984,0.623748,0.00119209,-0.339568,0.00867438,3.60535,5,0.15,9,7,-1.33983,1.20801,0.994507,0.293094,-0.261131,-0.0192627,-1.12653,-0.0775456,-0.0322461,0.00624946,0.40875,5,0.15,10,7,0.263682,-1.52654,1,0.194196,0.837982,0,0.00722706,-0.625253,0,0.00465775,0.680726,5,0.15,11,7,0.863023,0.017579,0.998027,0.14495,0.191909,-0.00161082,-0.622988,-0.137653,0.007689,0.00787999,0.358288,5,0.15,12,7,0.20021,-0.563785,0.99006,0.00278614,0.0298828,-0.0535116,0.0208914,0.476599,-0.0536442,0.00671979,3.87233,5,0.15,13,7,0.395777,-0.766296,1.29444,0.132792,0.145277,0.330928,-0.00490248,-0.803322,0.0436902,0.00992535,3.61147,5,0.15,14,7,1.31348,-0.550188,1,-0.10789,0.596088,2.08616e-05,-0.283003,-0.32112,0.000178814,0.0121609,3.79538,5,0.15,15,7,0.587826,-1.60279,0.998234,-0.141028,-0.000819564,-0.0234142,0.266075,0.0423789,-0.175625,0.00847979,2.63605,5,0.15
0,7.1,-0.318409,0.953734,1.04754,-0.225326,0.0175046,0.0926886,0.249898,0.156417,0.0930578,0.0072784,0.452425,5,0.15,1,7.1,-1.15123,1.45495,1.02608,-0.140759,-0.0160469,-0.00595916,-0.0953227,-0.0223592,-0.00593811,0.00819798,0.461621,5,0.15,2,7.1,0.500545,0.708155,0.771275,-0.263321,-0.520713,-0.241391,0.247836,-1.4278,0.258107,0.00970982,2.03547,5,0.15,3,7.1,0.203443,-0.0621496,1.11412,-0.0351676,-0.186445,-0.0140287,0.230584,0.781778,-0.101164,0.00676388,3.48667,5,0.15,4,7.1,0.580903,-0.531853,0.95881,0.359137,-0.481813,-0.15702,-0.228383,-0.188256,-0.0209622,0.00654519,0.37011,5,0.15,5,7.1,-0.392915,1.12119,0.551697,0.208426,-0.0871817,-0.201287,0.617621,0.364251,0.381853,0.00899127,3.94304,5,0.15,6,7.1,-0.76904,1.10485,0.890718,0.256368,0.0259651,0.0261071,0.263881,0.386454,-0.216905,0.012395,3.89382,5,0.15,7,7.1,0.158923,1.03957,1.68985,0.883378,-0.236406,0.128777,0.19271,-0.0733361,-0.332177,0.0117814,1.00074,5,0.15,8,7.1,-0.39767,1.10037,1.87562,0.6506,0.00138283,-0.0744238,0.694765,0.00135601,-0.326365,0.00867438,3.60535,5,0.15,9,7.1,-1.31639,1.18205,0.992389,0.174307,-0.253216,-0.0233188,-1.21135,0.214763,-0.0451431,0.00624946,0.40875,5,0.15,10,7.1,0.281865,-1.44672,1,0.158599,0.750698,0.000139698,-0.646405,-1.08042,0.00247359,0.00465775,0.680726,5,0.15,11,7.1,0.874417,0.0359837,0.997905,0.0833833,0.175262,-0.000830181,-0.595901,-0.192978,0.0077188,0.00787999,0.358288,5,0.15,12,7.1,0.200617,-0.558269,0.984563,0.00552896,0.0812701,-0.0553117,0.0317218,0.526246,0.0137128,0.00671979,3.87233,5,0.15,13,7.1,0.408851,-0.7543,1.32791,0.127034,0.107596,0.339478,-0.103993,-0.0253282,0.102639,0.00992535,3.61147,5,0.15,14,7.1,1.29991,-0.492726,1.00021,-0.174751,0.548261,0.00592824,-0.954852,-0.615329,0.104867,0.0121609,3.79538,5,0.15,15,7.1,0.575007,-1.60252,0.994645,-0.115828,0.00915676,-0.051311,0.238422,0.214934,-0.352703,0.00847979,2.63605,5,0.15
0,7.2,-0.339573,0.956268,1.05706,-0.196899,0.0330269,0.0956923,0.313178,0.147045,-0.0262856,0.00709154,0.439171,5,0.15,1,7.2,-1.16595,1.45303,1.02545,-0.154969,-0.0238687,-0.00666082,-0.165045,-0.118256,-0.00721216,0.00791052,0.670268,5,0.15,2,7.2,0.475455,0.649366,0.748585,-0.238331,-0.649495,-0.211017,0.256881,-1.09527,0.341654,0.00941932,1.57966,5,0.15,3,7.2,0.200996,-0.0774669,1.11224,-0.0146344,-0.12629,-0.0233203,0.179201,0.401624,-0.0818968,0.0068611,3.41883,5,0.15,4,7.2,0.61522,-0.580707,0.9433,0.323179,-0.492206,-0.1505,-0.469774,-0.0050962,0.139832,0.00650689,0.193593,5,0.15,5,7.2,-0.369139,1.11425,0.533454,0.264939,-0.0527501,-0.163856,0.488833,0.301301,0.365049,0.0101838,3.89899,5,0.15,6,7.2,-0.742297,1.10964,0.892199,0.276133,0.0713021,0.00331104,0.122428,0.486434,-0.22909,0.0115802,0.883412,5,0.15,7,7.2,0.247871,1.01573,1.70117,0.891245,-0.238487,0.0987202,-0.066123,0.0353456,-0.270963,0.010256,0.694176,5,0.15,8,7.2,-0.329417,1.10049,1.86665,0.710558,0.000679493,-0.103629,0.462397,-0.0171661,-0.24879,0.0083577,3.58547,5,0.15,9,7.2,-1.3049,1.15814,0.989835,0.0574291,-0.222066,-0.0276446,-1.09804,0.39041,-0.0386238,0.00616864,0.39086,5,0.15,10,7.2,0.293909,-1.37753,1.00003,0.0779271,0.629234,0.000441074,-0.909671,-1.31541,0.00327826,0.00503096,0.257501,5,0.15,11,7.2,0.879905,0.0524706,0.997859,0.0279039,0.153791,-0.000104308,-0.504762,-0.233991,0.00670552,0.00750516,0.346627,5,0.15,12,7.2,0.201331,-0.547597,0.979184,0.0087373,0.130825,-0.0515044,0.0307634,0.446647,0.0590086,0.00616356,4.01008,5,0.15,13,7.2,0.420914,-0.742893,1.3623,0.113164,0.126758,0.347227,-0.167996,0.349104,0.0346899,0.00735204,3.72657,5,0.15,14,7.2,1.27722,-0.441322,1.00141,-0.281304,0.47679,0.0186682,-1.10012,-0.796527,0.139713,0.010078,3.84217,5,0.15,15,7.2,0.564573,-1.6,0.987659,-0.0932559,0.046286,-0.0887394,0.213385,0.511169,-0.373304,0.00866943,3.50307,5,0.15
0,7.3,-0.357607,0.960282,1.06637,-0.163068,0.0469062,0.0891492,0.356028,0.126243,-0.0990629,0.00709154,0.439171,5,0.15,1,7.3,-1.18235,1.45002,1.02476,-0.17314,-0.0366647,-0.00710208,-0.182822,-0.130683,-0.00172108,0.00791052,0.670268,5,0.15,2,7.3,0.45305,0.57949,0.729132,-0.208503,-0.741886,-0.178583,0.332277,-0.727907,0.308771,0.00941932,1.57966,5,0.15,3,7.3,0.200364,-0.0886875,1.10965,0.00131193,-0.103336,-0.0272224,0.138956,0.0880901,-0.00204891,0.0068611,3.41883,5,0.15,4,7.3,0.644743,-0.629807,0.929225,0.263593,-0.48803,-0.128643,-0.692237,0.0993088,0.281554,0.00650689,0.193593,5,0.15,5,7.3,-0.340174,1.11053,0.518832,0.313933,-0.0227692,-0.129228,0.463856,0.237517,0.326831,0.0101838,3.89899,5,0.15,6,7.3,-0.714514,1.11881,0.891473,0.275424,0.108396,-0.0169108,-0.123352,0.262327,-0.174046,0.0115802,0.883412,5,0.15,7,7.3,0.336708,0.992108,1.70979,0.884997,-0.233375,0.0746612,-0.0951356,0.0723228,-0.212401,0.010256,0.694176,5,0.15,8,7.3,-0.255862,1.10046,1.85505,0.761008,-0.00165757,-0.127918,0.492338,-0.0410452,-0.225917,0.0083577,3.58547,5,0.15,9,7.3,-1.30427,1.13806,0.986859,-0.0410249,-0.178185,-0.0319695,-0.863187,0.471897,-0.0444055,0.00616864,0.39086,5,0.15,10,7.3,0.297014,-1.32073,1.00012,-0.0163695,0.511022,0.00159778,-0.942545,-1.06273,0.0178814,0.00503096,0.257501,5,0.15,11,7.3,0.880279,0.0666002,0.997881,-0.0191491,0.128156,0.000528246,-0.428736,-0.272754,0.0058189,0.00750516,0.346627,5,0.15,12,7.3,0.202368,-0.532732,0.97413,0.0120407,0.162205,-0.0512565,0.0334419,0.190571,-0.0412203,0.00616356,4.01008,5,0.15,13,7.3,0.431164,-0.727458,1.39706,0.0899605,0.190035,0.346414,-0.281207,0.83679,-0.0572056,0.00735204,3.72657,5,0.15,14,7.3,1.24313,-0.397872,1.00386,-0.403377,0.390334,0.0291174,-1.2672,-0.910517,0.0718161,0.010078,3.84217,5,0.15,15,7.3,0.556467,-1.59207,0.977801,-0.0676768,0.117983,-0.100639,0.285834,0.858627,0.0945739,0.00866943,3.50307,5,0.15
0,7.4,-0.372114,0.965541,1.0747,-0.127028,0.0575587,0.076893,0.358865,0.0839233,-0.141442,0.00731299,0.436744,5,0.15,1,7.4,-1.2005,1.44573,1.02405,-0.188869,-0.0488043,-0.00703037,-0.120759,-0.10699,0.00309944,0.00769386,0.624955,5,0.15,2,7.4,0.433934,0.502431,0.712775,-0.173242,-0.79123,-0.14897,0.366658,-0.245123,0.284702,0.00837764,1.2546,5,0.15,3,7.4,0.201118,-0.0988902,1.10701,0.0130534,-0.103193,-0.0248075,0.0955984,-0.0610799,0.0454187,0.00775283,3.39292,5,0.15,4,7.4,0.667477,-0.677871,0.917895,0.190048,-0.47067,-0.097023,-0.75525,0.253946,0.338316,0.00576809,0.431151,5,0.15,5,7.4,-0.306685,1.10897,0.507475,0.353105,-0.0137359,-0.098601,0.300691,-0.0810027,0.285298,0.00791791,3.82384,5,0.15,6,7.4,-0.687902,1.13064,0.889011,0.253971,0.125134,-0.0313193,-0.293851,0.0792146,-0.113577,0.011078,0.861398,5,0.15,7,7.4,0.424442,0.969229,1.71628,0.866144,-0.223155,0.0558376,-0.306368,0.135273,-0.166059,0.00818183,0.507577,5,0.15,8,7.4,-0.177615,1.1,1.84124,0.799799,-0.00842512,-0.146943,0.24547,-0.0918508,-0.146925,0.00931951,3.58282,5,0.15,9,7.4,-1.31225,1.12263,0.983454,-0.114033,-0.130385,-0.0359297,-0.593007,0.472486,-0.0323057,0.00619507,0.434762,5,0.15,10,7.4,0.290838,-1.27462,1.00038,-0.104763,0.414208,0.00366867,-0.800863,-0.884473,0.0218749,0.00495036,0.210162,5,0.15,11,7.4,0.876397,0.0780291,0.997961,-0.0566006,0.100316,0.00103712,-0.315428,-0.279225,0.00429153,0.00704156,0.434781,5,0.15,12,7.4,0.203731,-0.515915,0.96872,0.0151046,0.170805,-0.0574753,0.0264943,-0.00956655,-0.0732839,0.0060267,3.99695,5,0.15,13,7.4,0.438669,-0.704006,1.43122,0.0595786,0.280093,0.334832,-0.314742,0.903726,-0.177622,0.00747754,3.77009,5,0.15,14,7.4,1.19668,-0.363428,1.00704,-0.521937,0.29861,0.0335187,-1.05006,-0.90681,0.0186563,0.00993027,0.801269,5,0.15,15,7.4,0.551163,-1.57585,0.968704,-0.0382811,0.206739,-0.0771895,0.292569,0.867963,0.341535,0.00862898,3.06142,5,0.15
0,7.5,-0.383058,0.971582,1.08168,-0.0923291,0.0620089,0.0627384,0.330625,0.008706,-0.140309,0.00731299,0.436744,5,0.15,1,7.5,-1.21997,1.44041,1.02338,-0.200188,-0.0566212,-0.00634156,-0.0954419,-0.0502393,0.0100285,0.00769386,0.624955,5,0.15,2,7.5,0.418675,0.422617,0.69908,-0.130113,-0.799548,-0.126845,0.477061,0.0840816,0.169009,0.00837764,1.2546,5,0.15,3,7.5,0.202865,-0.109447,1.10492,0.0214879,-0.107229,-0.0156557,0.0719605,-0.0179084,0.12695,0.00775283,3.39292,5,0.15,4,7.5,0.682802,-0.723452,0.909866,0.117638,-0.438855,-0.0638675,-0.683572,0.379775,0.319496,0.00576809,0.431151,5,0.15,5,7.5,-0.26987,1.10682,0.498968,0.382618,-0.0357496,-0.0722703,0.266212,-0.452496,0.241173,0.00791791,3.82384,5,0.15,6,7.5,-0.664136,1.1433,0.885357,0.219989,0.125905,-0.0412502,-0.376519,-0.0560358,-0.0831448,0.011078,0.861398,5,0.15,7,7.5,0.508918,0.947591,1.7211,0.817739,-0.209474,0.0414055,-0.644105,0.143073,-0.124425,0.00818183,0.507577,5,0.15,8,7.5,-0.0962732,1.09864,1.8258,0.827135,-0.0192726,-0.161839,0.253366,-0.118084,-0.139587,0.00931951,3.58282,5,0.15,9,7.5,-1.32624,1.11188,0.979683,-0.161872,-0.085674,-0.0395662,-0.36528,0.413798,-0.0369363,0.00619507,0.434762,5,0.15,10,7.5,0.276585,-1.23699,1.00091,-0.177659,0.34383,0.00723656,-0.642616,-0.552431,0.0455156,0.00495036,0.210162,5,0.15,11,7.5,0.869341,0.0866843,0.998083,-0.0826933,0.0730891,0.00139019,-0.20599,-0.261266,0.00275299,0.00704156,0.434781,5,0.15,12,7.5,0.205365,-0.499154,0.962431,0.0174499,0.161961,-0.0696323,0.019596,-0.156647,-0.154335,0.0060267,3.99695,5,0.15,13,7.5,0.442893,-0.671466,1.46372,0.0237312,0.369799,0.314196,-0.38486,0.850935,-0.237115,0.00747754,3.77009,5,0.15,14,7.5,1.1403,-0.338032,1.01041,-0.595288,0.21047,0.0333402,-0.431433,-0.837484,-0.0196993,0.00993027,0.801269,5,0.15,15,7.5,0.548649,-1.55047,0.963107,-0.0134332,0.302786,-0.0314594,0.206374,0.995725,0.53959,0.00862898,3.06142,5,0.15
0,7.6,-0.390715,0.977727,1.08727,-0.0616506,0.0599891,0.0490695,0.279933,-0.0458658,-0.131965,0.0071969,0.435347,5,0.15,1,7.6,-1.24036,1.43458,1.0228,-0.206256,-0.0590593,-0.0051409,-0.0191331,0.000357628,0.013411,0.00776308,0.587883,5,0.15,2,7.6,0.408102,0.343658,0.687125,-0.0811793,-0.773874,-0.113177,0.487015,0.429481,0.11304,0.0110455,1.17079,5,0.15,3,7.6,0.205327,-0.120177,1.10405,0.0272714,-0.106529,-0.00131428,0.0431091,0.0326484,0.151634,0.0089778,3.38036,5,0.15,4,7.6,0.69133,-0.765251,0.905009,0.0549197,-0.395326,-0.0340357,-0.564307,0.487298,0.273377,0.00670483,0.413006,5,0.15,5,7.6,-0.230491,1.1,0.492873,0.402417,-0.109917,-0.0503726,0.113845,-0.994444,0.196874,0.0099908,3.72193,5,0.15,6,7.6,-0.644092,1.15544,0.880879,0.180355,0.115389,-0.0476509,-0.40853,-0.147343,-0.043869,0.00670371,0.410518,5,0.15,7,7.6,0.587035,0.927402,1.72468,0.740625,-0.19377,0.0306159,-0.882745,0.173986,-0.0929832,0.00922684,0.419548,5,0.15,8,7.6,-0.0126007,1.09612,1.80901,0.842371,-0.0308216,-0.172937,0.0182259,-0.107646,-0.0743866,0.00913083,3.65759,5,0.15,9,7.6,-1.34388,1.10523,0.975558,-0.187537,-0.048852,-0.0427201,-0.151098,0.318289,-0.023663,0.00628615,0.454797,5,0.15,10,7.6,0.255964,-1.20502,1.00187,-0.230951,0.298497,0.0120759,-0.414312,-0.377178,0.0482202,0.0100506,3.66009,5,0.15,11,7.6,0.860224,0.0927438,0.998233,-0.0978142,0.0487419,0.00158846,-0.0970364,-0.22294,0.00116229,0.0058747,1.3287,5,0.15,12,7.6,0.207191,-0.483911,0.954668,0.0188917,0.141445,-0.0856236,0.00872463,-0.244677,-0.153869,0.0047084,0.449393,5,0.15,13,7.6,0.443344,-0.630585,1.49385,-0.0143535,0.443588,0.287154,-0.363782,0.597447,-0.304103,0.00770924,3.79853,5,0.15,14,7.6,1.07953,-0.320937,1.0136,-0.611258,0.1341,0.0300467,0.0959635,-0.678539,-0.0439882,0.00939432,3.6908,5,0.15,15,7.6,0.548209,-1.51539,0.962759,0.00339448,0.395989,0.0248209,0.132203,0.826716,0.560373,0.0077991,3.82201,5,0.15
0,7.7,-0.395586,0.983424,1.09154,-0.0368719,0.0533144,0.0367193,0.214694,-0.0840388,-0.114746,0.0071969,0.435347,5,0.15,1,7.7,-1.26107,1.42875,1.02236,-0.207755,-0.0568736,-0.00346452,-0.00245124,0.0410527,0.019148,0.00776308,0.587883,5,0.15,2,7.7,0.402364,0.268488,0.676149,-0.0343563,-0.72846,-0.108205,0.441357,0.492158,0.00161305,0.0110455,1.17079,5,0.15,3,7.7,0.208271,-0.130577,1.10483,0.0315706,-0.100632,0.0180565,0.0403607,0.0828905,0.221595,0.0089778,3.38036,5,0.15,4,7.7,0.694131,-0.802093,0.902923,0.00258302,-0.339366,-0.0082951,-0.475664,0.61683,0.237614,0.00670483,0.413006,5,0.15,5,7.7,-0.189743,1.08269,0.488754,0.411492,-0.246706,-0.0326714,0.0521204,-1.62166,0.157347,0.0099908,3.72193,5,0.15,6,7.7,-0.628744,1.16659,0.875504,0.121328,0.110426,-0.0630459,-0.725728,0.0260696,-0.23593,0.00670371,0.410518,5,0.15,7,7.7,0.656162,0.908869,1.72733,0.638114,-0.177068,0.0227533,-1.11382,0.164185,-0.0657588,0.00922684,0.419548,5,0.15,8,7.7,0.0716028,1.09259,1.79117,0.83977,-0.0391234,-0.185038,-0.096574,-0.0590831,-0.147574,0.00913083,3.65759,5,0.15,9,7.7,-1.3632,1.10175,0.97114,-0.196791,-0.0226084,-0.0457915,-0.0341833,0.207156,-0.0335984,0.00628615,0.454797,5,0.15,10,7.7,0.232523,-1.17643,1.00355,-0.222822,0.2785,0.0232568,0.489859,-0.0625849,0.159197,0.0100506,3.66009,5,0.15,11,7.7,0.850057,0.0965877,0.998397,-0.104513,0.0290026,0.00166427,-0.0363588,-0.171015,0.000335276,0.0058747,1.3287,5,0.15,12,7.7,0.209086,-0.471918,0.945266,0.0186625,0.0906651,-0.102789,-0.011933,-0.710104,-0.176802,0.0047084,0.449393,5,0.15,13,7.7,0.440327,-0.58339,1.52151,-0.0436942,0.49812,0.269963,-0.226341,0.46679,-0.0714138,0.00770924,3.79853,5,0.15,14,7.7,1.01858,-0.310869,1.01623,-0.609922,0.0692028,0.0212573,-0.0281781,-0.565339,-0.121891,0.00939432,3.6908,5,0.15,15,7.7,0.548564,-1.47216,0.967754,-0.00181664,0.463445,0.0721846,-0.199869,0.512838,0.387065,0.0077991,3.82201,5,0.15
0,7.8,-0.398313,0.988297,1.09467,-0.0187807,0.0438347,0.0261694,0.147387,-0.102609,-0.0962019,0.00636116,0.423879,5,0.15,1,7.8,-1.28178,1.42332,1.02212,-0.205347,-0.0512809,-0.00148118,0.0562072,0.0687242,0.0198483,0.00797407,0.558121,5,0.15,2,7.8,0.401005,0.198294,0.665255,0.00572503,-0.673316,-0.110176,0.354722,0.6186,-0.0295043,0.0108789,0.989237,5,0.15,3,7.8,0.211609,-0.14016,1.10776,0.0349179,-0.0904184,0.0405192,0.0248626,0.11912,0.216901,0.00877963,3.20147,5,0.15,4,7.8,0.692203,-0.832836,0.903196,-0.0391096,-0.274707,0.0128537,-0.353962,0.663936,0.182807,0.00597259,0.398145,5,0.15,5,7.8,-0.148539,1.04969,0.486209,0.410285,-0.413245,-0.0188462,-0.086289,-1.61874,0.119492,0.0100826,1.53932,5,0.15,6,7.8,-0.620449,1.1779,0.867893,0.043416,0.116718,-0.0898793,-0.796765,0.0827909,-0.279188,0.00623489,0.284636,5,0.15,7,7.8,0.714367,0.891994,1.72931,0.526477,-0.160247,0.017193,-1.08641,0.174969,-0.0466108,0.00904784,0.385657,5,0.15,8,7.8,0.154733,1.08845,1.77194,0.818755,-0.0428021,-0.198978,-0.340402,-0.0154376,-0.116646,0.00875521,3.69751,5,0.15,9,7.8,-1.38286,1.10035,0.966405,-0.194523,-0.00705123,-0.0487223,0.0782013,0.10711,-0.0220537,0.00644363,0.456796,5,0.15,10,7.8,0.213589,-1.14864,1.00674,-0.148647,0.27895,0.0410527,0.924014,0.0409484,0.184298,0.010725,3.66661,5,0.15,11,7.8,0.839528,0.0987231,0.998563,-0.105047,0.0146056,0.00165403,0.0254214,-0.117082,-0.000536442,0.00648718,3.99832,5,0.15,12,7.8,0.210868,-0.466757,0.93415,0.0167601,0.0102326,-0.118811,-0.0249594,-0.851274,-0.134617,0.00619348,0.3001,5,0.15,13,7.8,0.435029,-0.531636,1.54832,-0.0602983,0.532584,0.267294,-0.109166,0.205234,-0.00602007,0.00866405,3.71236,5,0.15,14,7.8,0.957514,-0.306263,1.01768,-0.609842,0.0286676,0.0074327,0.0592172,-0.22307,-0.146866,0.0109053,3.57163,5,0.15,15,7.8,0.547084,-1.42383,0.976623,-0.0300512,0.497219,0.102401,-0.336021,0.158906,0.218719,0.0098762,2.3358,5,0.15
